AT1G27300	1543	1374	1558	528	1102	1503	898	753	1111
AT1G27310	1201	2118	1656	523	1855	1437	1497	1382	1269
AT1G27320	3257	4391	4908	1527	3037	4496	3467	3253	2937
AT1G27330	199	471	290	101	399	238	226	241	286
AT1G27340	729	888	1134	273	737	820	794	666	669
AT1G27350	392	703	506	134	355	316	425	489	428
AT1G27360	138	155	194	32	81	68	44	42	81
AT1G27370	255	401	390	61	210	330	198	352	186
AT1G27380	1	31	74	7	0	7	9	13	27
AT1G27385	610	918	684	179	722	555	592	714	582
AT1G27390	846	1496	1329	482	1077	1066	832	932	1065
AT1G27400	4112	4955	5950	2751	4597	4597	3549	3264	5213
AT1G27410	67	220	231	50	114	129	100	173	74
AT1G27420	94	71	69	42	78	106	124	58	100
AT1G27430	1343	1707	1787	813	1356	1554	1545	1356	1843
AT1G27435	467	653	632	201	474	512	620	410	532
AT1G27440	179	289	255	58	167	138	215	108	172
AT1G27450	5531	8503	8153	2715	6188	6002	5290	5356	5945
AT1G27460	761	788	933	161	878	733	665	695	501
AT1G27461	0	0	0	0	0	0	0	0	0
AT1G27470	656	974	807	260	684	723	850	661	707
AT1G27480	989	746	887	298	467	575	526	508	620
AT1G27490	0	0	0	0	0	0	0	0	0
AT1G27500	361	488	518	188	346	275	316	506	287
AT1G27510	1848	2230	2322	681	2078	2305	1797	1686	1472
AT1G27520	766	903	1138	186	695	853	862	642	522
AT1G27530	519	950	850	341	507	561	551	460	665
AT1G27535	0	0	0	0	0	0	0	0	0
AT1G27540	361	349	405	83	248	352	371	364	321
AT1G27550	0	0	0	0	0	0	0	0	0
AT1G27555	0	0	0	0	0	0	0	0	0
AT1G27565	1	0	0	1	11	3	0	11	10
AT1G27570	0	0	0	0	0	0	0	0	0
AT1G27580	0	0	0	0	0	0	8	0	0
AT1G27595	684	1055	1329	215	708	914	1018	864	645
AT1G27600	934	1131	1109	496	995	1301	962	955	863
AT1G27610	7	5	4	0	1	0	0	1	0
AT1G27620	59	104	152	25	42	113	44	56	42
AT1G27630	377	685	741	80	521	615	413	521	360
AT1G27640	0	0	0	0	0	0	0	0	0
AT1G27650	1306	1584	2331	719	1491	1675	1428	1422	1602
AT1G27660	242	337	270	112	154	137	138	213	193
AT1G27670	50	19	96	32	58	56	39	57	31
AT1G27680	367	683	540	131	512	589	369	627	384
AT1G27690	532	337	690	301	316	480	355	323	496
AT1G27695	139	160	193	84	189	135	148	100	124
AT1G27700	334	639	478	114	398	456	435	370	374
AT1G27710	0	0	0	0	0	0	0	0	0
AT1G27720	80	24	56	20	33	91	23	64	44
AT1G27730	106	64	147	36	67	108	106	91	96
AT1G27740	33	36	66	8	28	26	11	5	36
AT1G27750	528	602	1023	389	457	720	555	592	670
AT1G27752	774	1186	1392	499	892	1017	881	879	802
AT1G27760	1221	1821	2019	286	1328	1070	1357	1008	764
AT1G27770	1474	2349	2196	312	1345	1958	1392	1503	1271
AT1G27820	0	0	0	0	0	0	0	0	0
AT1G27840	305	440	569	92	472	447	373	285	245
AT1G27850	1077	1469	2052	458	1316	1459	1076	1043	842
AT1G27860	0	0	0	0	0	0	0	0	0
AT1G27870	0	0	0	0	0	0	0	0	0
AT1G27880	73	109	93	15	107	54	57	74	60
AT1G27890	0	0	0	0	3	0	11	0	2
AT1G27900	675	1137	1091	211	579	785	656	687	569
AT1G27910	497	817	728	110	483	526	354	393	299
AT1G27920	104	73	192	61	121	74	87	95	139
AT1G27930	464	549	654	106	633	672	518	485	386
AT1G27940	114	113	180	57	133	91	139	88	77
AT1G27950	1303	1989	2133	546	1866	1325	1394	1246	1361
AT1G27960	142	289	193	27	192	147	221	284	206
AT1G27970	953	1566	1545	384	1048	885	1025	733	945
AT1G27980	1589	1881	2030	576	1818	2175	1933	1590	1570
AT1G27990	0	0	0	0	0	0	0	0	0
AT1G28000	0	0	0	0	0	0	0	0	0
AT1G28005	0	0	0	0	0	0	0	0	0
AT1G28010	695	852	1176	307	537	765	646	671	707
AT1G28020	0	0	0	0	0	0	0	0	0
AT1G28030	0	0	0	0	0	0	0	0	0
AT1G28040	1	0	0	0	0	0	0	6	0
AT1G28050	1069	1432	1717	758	1004	1174	876	1098	1573
AT1G28060	1085	1091	1850	783	1433	1380	1121	879	1171
AT1G28070	119	177	166	14	334	161	66	175	146
AT1G28080	2	7	69	18	0	32	30	7	8
AT1G28090	358	410	450	114	281	378	417	417	306
AT1G28100	255	285	534	112	162	316	325	243	283
AT1G28110	790	1051	1142	180	854	703	550	759	512
AT1G28120	987	1600	1374	262	1051	873	975	1106	853
AT1G28130	444	762	869	217	636	706	505	584	605
AT1G28135	0	0	0	0	0	0	0	0	0
AT1G28140	2524	4166	3130	805	3134	2245	2485	2981	2135
AT1G28150	432	601	561	140	541	679	613	384	402
AT1G28160	0	0	7	0	0	0	0	0	0
AT1G28170	0	20	0	0	0	0	0	0	12
AT1G28180	6	0	0	0	0	0	0	0	0
AT1G28190	180	195	332	192	238	260	130	200	203
AT1G28200	351	652	606	153	398	393	321	423	459
AT1G28210	117	140	137	34	126	148	64	87	91
AT1G28220	0	0	0	0	3	0	0	0	0
AT1G28230	55	67	66	20	26	89	57	113	69
AT1G28240	1009	1542	1536	420	1007	1253	1145	1163	977
AT1G28250	316	673	613	148	464	447	501	500	491
AT1G28260	714	816	783	236	736	1130	775	589	767
AT1G28265	0	0	4	0	0	0	0	0	0
AT1G28270	0	14	0	0	0	0	0	0	0
AT1G28280	459	443	999	516	271	737	371	342	799
AT1G28290	3986	7201	7016	1954	3535	3045	2836	3208	3360
AT1G28300	14	14	0	3	0	18	7	0	6
AT1G28305	0	0	0	0	0	0	0	0	0
AT1G28306	0	0	0	0	0	0	0	0	0
AT1G28310	189	323	469	79	287	322	328	341	293
AT1G28320	747	1006	1189	421	961	960	929	1047	860
AT1G28327	0	0	0	0	0	1	1	0	0
AT1G28330	2699	3584	3278	816	4021	4733	2933	3673	2755
AT1G28335	0	0	0	0	0	0	0	0	0
AT1G28340	1325	2105	2290	363	1575	1702	1341	1452	1207
AT1G28350	620	890	1075	208	589	596	618	530	427
AT1G28360	15	37	51	5	22	29	19	13	31
AT1G28370	19	97	25	2	18	21	25	10	22
AT1G28375	0	0	0	0	0	0	0	0	0
AT1G28380	1814	2031	2742	400	1394	2214	1268	1281	1303
AT1G28390	782	1153	1503	498	657	984	713	675	1052
AT1G28395	318	564	508	134	352	298	328	207	339
AT1G28400	3372	4917	7104	1313	2896	4366	2949	2913	3332
AT1G28410	375	533	539	159	465	229	264	366	288
AT1G28420	2111	2480	4294	1286	1748	2421	1677	2005	1797
AT1G28430	0	0	0	0	0	5	0	0	0
AT1G28440	1443	1650	2996	640	1435	1827	1736	1687	1543
AT1G28450	0	1	0	0	0	1	5	0	0
AT1G28460	0	0	0	0	0	0	0	0	0
AT1G28470	101	135	246	43	107	146	85	92	92
AT1G28480	13	21	46	14	21	51	73	67	91
AT1G28490	1770	1921	2655	1192	1570	1648	1411	1046	1568
AT1G28500	0	0	0	0	0	0	0	0	0
AT1G28510	717	982	1448	418	676	952	537	628	865
AT1G28520	1577	1926	2139	363	1224	1580	1335	1346	1030
AT1G28530	193	366	214	60	355	267	177	253	142
AT1G28540	376	335	382	166	207	351	308	283	395
AT1G28550	0	0	0	0	0	0	0	0	0
AT1G28560	131	128	255	29	118	113	103	75	120
AT1G28570	88	138	237	17	72	50	58	85	68
AT1G28580	1477	2035	2043	548	1490	1449	1494	1172	1365
AT1G28590	9	4	18	1	0	0	13	10	1
AT1G28600	811	1309	829	113	574	403	459	402	439
AT1G28610	199	404	349	37	111	188	132	122	102
AT1G28630	0	0	0	0	0	0	0	0	0
AT1G28640	0	0	0	0	0	0	0	0	0
AT1G28650	0	0	0	2	0	0	0	1	0
AT1G28660	767	972	1032	310	850	658	586	687	839
AT1G28670	402	936	742	205	604	554	449	508	439
AT1G28680	597	1321	922	231	490	630	477	463	517
AT1G28690	72	174	73	41	95	123	118	162	67
AT1G28695	0	0	0	0	0	0	0	0	0
AT1G28700	0	0	0	0	0	0	0	0	0
AT1G28710	218	463	356	116	269	176	284	170	187
AT1G28760	182	313	149	67	167	144	120	265	209
AT1G28765	87	144	190	7	50	185	152	161	27
AT1G28815	14	80	43	1	48	17	21	13	22
AT1G28960	915	1078	1085	163	1110	1150	907	947	651
AT1G29000	76	45	82	14	23	35	6	14	21
AT1G29005	0	0	0	0	0	0	0	0	0
AT1G29010	0	0	0	0	0	0	0	0	0
AT1G29020	56	37	62	17	41	14	47	41	22
AT1G29025	195	725	609	84	159	159	421	279	279
AT1G29030	120	275	308	30	96	179	175	119	99
AT1G29040	733	1107	1042	389	638	873	788	621	812
AT1G29041	0	0	0	0	0	0	0	0	0
AT1G29050	141	317	282	58	103	96	163	173	172
AT1G29060	161	205	211	34	93	208	113	126	173
AT1G29070	6252	6525	7242	1533	7286	6336	6060	5691	5324
AT1G29080	0	0	0	0	0	0	0	0	0
AT1G29090	0	0	0	0	15	0	0	6	0
AT1G29100	13	57	8	9	11	10	12	8	3
AT1G29110	0	0	0	0	0	0	0	0	0
AT1G29120	728	947	785	134	427	618	660	484	427
AT1G29140	0	0	0	0	0	0	0	0	0
AT1G29150	1508	2060	2072	508	1601	1653	1428	1669	1382
AT1G29160	203	351	272	88	136	249	148	250	203
AT1G29170	257	376	534	106	182	365	356	294	205
AT1G29179	13	11	25	0	0	63	2	5	5
AT1G29180	9	23	34	0	15	26	10	16	8
AT1G29195	25	114	54	3	82	25	26	88	71
AT1G29200	29	73	72	7	88	52	65	27	45
AT1G29220	880	880	1360	716	588	1066	690	753	938
AT1G29230	16	84	69	26	44	40	26	52	38
AT1G29240	199	231	214	32	219	190	156	134	166
AT1G29250	1000	2271	1723	379	1690	1337	1455	1422	1100
AT1G29260	1593	2292	1822	717	1893	1584	1623	1586	1303
AT1G29270	62	48	77	9	107	78	40	13	23
AT1G29280	683	920	1071	110	321	430	594	504	288
AT1G29290	23	55	29	4	5	44	19	15	9
AT1G29300	146	339	383	49	176	206	155	161	85
AT1G29310	781	1652	1329	215	764	852	897	810	565
AT1G29320	579	789	950	258	740	483	507	604	561
AT1G29330	571	1035	936	134	539	531	552	449	407
AT1G29340	5170	6830	8425	1403	4876	6250	4534	4807	3833
AT1G29350	366	477	748	229	433	579	405	344	496
AT1G29355	0	4	0	0	0	0	0	0	0
AT1G29370	356	409	792	189	318	384	344	290	273
AT1G29380	64	98	84	57	54	63	43	29	76
AT1G29390	505	877	718	182	693	452	538	673	693
AT1G29395	372	1197	1040	247	987	690	506	789	897
AT1G29400	1835	2580	2398	643	1930	3047	2031	2020	1788
AT1G29410	138	104	158	10	42	103	99	78	46
AT1G29418	624	1436	1064	209	989	629	764	813	445
AT1G29420	3	0	0	2	0	1	1	3	0
AT1G29430	41	145	38	8	57	109	91	74	39
AT1G29435	0	19	0	0	0	0	0	0	0
AT1G29440	44	93	90	5	20	73	50	58	56
AT1G29450	10	58	3	10	18	57	42	92	38
AT1G29460	18	18	13	6	67	34	51	33	31
AT1G29465	162	269	341	40	411	250	186	199	201
AT1G29470	9425	11825	15646	4607	7895	10583	8368	8264	7522
AT1G29480	0	0	0	0	0	0	0	0	0
AT1G29490	0	0	0	0	0	0	2	0	0
AT1G29500	20	21	31	19	18	43	12	10	29
AT1G29510	15	1	59	2	161	23	41	37	19
AT1G29520	243	467	452	45	307	289	220	280	287
AT1G29530	526	553	622	174	471	330	241	306	231
AT1G29535	40	20	8	10	27	4	19	2	17
AT1G29540	0	0	0	0	0	0	4	0	8
AT1G29550	282	384	413	201	333	401	287	295	433
AT1G29560	118	119	224	44	214	141	147	152	84
AT1G29570	0	0	0	0	0	0	0	0	0
AT1G29580	0	0	0	0	0	0	0	0	0
AT1G29590	80	139	37	29	118	66	92	51	107
AT1G29600	119	66	133	33	101	46	74	24	36
AT1G29620	0	0	0	0	0	0	0	0	0
AT1G29630	97	210	234	55	98	110	134	85	141
AT1G29640	63	93	105	10	40	32	101	82	38
AT1G29660	2678	3933	4715	892	2742	2576	2265	2955	2215
AT1G29670	3467	3857	4683	1126	3485	4011	2976	3831	3652
AT1G29680	0	0	0	0	0	0	0	0	0
AT1G29690	513	589	782	121	554	482	377	457	342
AT1G29700	1128	1013	1285	310	852	1006	915	797	694
AT1G29710	331	573	568	110	371	517	302	350	299
AT1G29720	651	571	915	137	264	242	344	346	262
AT1G29730	16	64	143	12	80	76	87	47	26
AT1G29740	5	5	53	21	1	46	22	30	20
AT1G29750	324	591	694	122	526	626	361	479	288
AT1G29760	782	1072	1039	222	708	786	632	734	653
AT1G29770	0	0	20	0	0	0	3	0	6
AT1G29775	20	13	0	2	20	23	22	5	6
AT1G29780	0	0	0	0	0	0	0	0	0
AT1G29790	878	1681	1636	460	1126	843	1056	1100	906
AT1G29800	309	355	344	79	266	273	376	269	182
AT1G29810	205	258	561	58	370	222	187	239	196
AT1G29820	688	1180	1105	207	925	841	685	777	557
AT1G29830	20	30	35	2	12	14	4	0	8
AT1G29840	184	149	255	31	152	132	175	156	113
AT1G29850	1763	2110	2154	754	1757	1898	1127	1276	1383
AT1G29860	4	0	36	8	0	3	3	9	14
AT1G29870	0	0	0	0	0	0	0	0	0
AT1G29880	5207	5899	7765	2295	4121	4863	3795	3930	3968
AT1G29890	693	1482	1107	256	950	927	982	850	689
AT1G29900	2545	3792	3983	1150	2777	3223	3180	3440	2726
AT1G29910	24539	29967	50020	13393	49807	58306	42272	42349	25309
AT1G29920	30229	30108	48911	14469	50268	54880	39668	33341	23129
AT1G29930	46864	55295	83702	21306	74348	89401	58831	61793	44123
AT1G29940	734	1272	995	273	728	911	831	836	754
AT1G29950	1102	1574	1999	535	1393	1300	1259	1552	1166
AT1G29960	164	232	295	41	79	143	147	142	188
AT1G29962	0	0	0	0	0	0	0	0	0
AT1G29965	3	30	4	0	0	3	7	7	7
AT1G29970	533	562	648	150	563	556	511	409	486
AT1G29980	455	781	673	142	570	383	275	363	333
AT1G29990	1190	1765	1929	649	1140	1424	1034	1128	1165
AT1G30000	803	1273	1130	218	759	906	688	767	689
AT1G30010	228	384	434	93	324	297	297	432	193
AT1G30020	0	0	0	0	0	0	0	0	0
AT1G30040	55	219	134	21	125	51	59	61	121
AT1G30050	0	6	0	2	0	0	0	0	0
AT1G30060	0	0	0	0	0	0	0	0	0
AT1G30070	176	244	201	47	96	149	224	122	95
AT1G30080	40	73	110	16	19	25	95	116	64
AT1G30090	658	981	739	257	653	653	497	716	452
AT1G30100	0	0	0	0	22	0	0	0	0
AT1G30110	1490	1475	1724	532	1244	1147	885	955	1070
AT1G30120	2433	3220	3743	621	2093	2461	2257	2086	1661
AT1G30130	941	1353	1154	313	756	688	1057	826	955
AT1G30135	0	37	1	0	0	1	10	1	0
AT1G30140	3	3	0	0	0	0	0	0	2
AT1G30160	1	1	8	0	1	31	16	30	5
AT1G30170	0	0	0	0	0	0	0	27	0
AT1G30190	7	0	6	2	1	1	0	0	0
AT1G30200	1055	1812	1566	552	1288	1428	1098	1034	1180
AT1G30210	676	1390	1092	272	1083	918	997	941	774
AT1G30220	49	66	3	2	39	20	1	12	16
AT1G30230	17364	24413	27022	7232	20477	21856	17547	17696	21334
AT1G30240	145	496	424	62	213	271	222	409	238
AT1G30250	28	56	108	21	15	29	21	22	17
AT1G30260	171	115	158	36	133	105	134	98	88
AT1G30270	2421	3078	3828	523	1920	2386	1928	1664	1488
AT1G30280	140	151	152	92	120	236	197	166	225
AT1G30290	437	693	662	158	451	454	386	367	396
AT1G30300	152	185	306	54	154	247	141	132	141
AT1G30320	481	630	577	172	450	511	471	334	314
AT1G30330	777	994	1731	667	886	955	1111	1225	1183
AT1G30350	0	0	0	0	0	0	0	0	0
AT1G30360	4409	6602	7254	2391	4899	7046	6364	6152	5941
AT1G30370	55	105	22	48	10	78	29	42	76
AT1G30380	14077	18342	22393	2464	21483	16975	14076	14926	7916
AT1G30400	4975	7345	9145	2085	4493	7223	6461	5806	4882
AT1G30410	995	1222	1453	391	1234	1516	1388	1430	1102
AT1G30420	320	483	595	94	287	484	402	497	183
AT1G30440	1995	3229	3815	602	1977	2304	2261	2508	1751
AT1G30450	775	1331	1096	308	685	826	922	756	603
AT1G30455	0	0	0	0	0	0	0	0	0
AT1G30460	273	366	591	135	352	457	362	362	339
AT1G30470	1170	1845	2038	253	1193	1297	1341	1445	709
AT1G30473	0	0	0	0	0	0	0	0	0
AT1G30475	121	115	227	15	82	64	126	83	87
AT1G30480	608	721	862	313	606	720	510	371	567
AT1G30490	606	1126	987	281	861	629	611	648	676
AT1G30500	104	207	158	39	259	208	165	120	142
AT1G30510	1103	2570	2838	378	1117	1104	958	849	1048
AT1G30515	7	40	0	2	6	2	1	0	12
AT1G30520	744	855	778	231	351	642	715	498	493
AT1G30530	832	1096	1258	397	807	427	523	538	487
AT1G30540	199	295	487	95	235	286	286	246	324
AT1G30545	122	163	147	38	87	155	86	95	119
AT1G30550	38	50	91	5	0	32	8	17	16
AT1G30560	2	0	7	0	5	22	2	2	0
AT1G30570	817	1093	1139	210	719	784	760	893	552
AT1G30580	5967	9567	9794	2027	6441	7372	6998	6467	4924
AT1G30590	1149	1775	1204	282	1097	1374	1262	1115	641
AT1G30600	296	508	372	76	500	280	334	544	362
AT1G30610	915	1018	1167	401	592	917	684	780	855
AT1G30620	423	757	830	83	429	490	271	325	315
AT1G30630	1875	2944	3592	718	2270	2379	1987	1928	2006
AT1G30640	323	487	633	90	338	539	442	268	357
AT1G30650	238	388	466	128	143	240	224	162	266
AT1G30660	11	25	11	10	13	49	1	14	13
AT1G30670	0	0	0	0	0	0	0	0	0
AT1G30680	930	1558	1519	332	1147	1053	1053	1091	864
AT1G30690	5262	6339	8946	2510	4312	4886	3698	3901	4025
AT1G30700	692	984	1125	426	638	968	854	606	719
AT1G30710	0	0	0	0	0	0	0	0	0
AT1G30720	1972	1709	2379	553	1504	2118	1905	802	1571
AT1G30730	748	763	837	267	842	881	773	429	801
AT1G30740	13	13	5	1	0	4	7	0	27
AT1G30750	99	120	238	34	91	82	59	62	93
AT1G30755	425	488	470	127	252	627	404	441	395
AT1G30757	156	188	199	39	188	187	112	130	187
AT1G30760	83	145	216	41	144	43	64	76	76
AT1G30780	0	0	0	0	0	0	0	0	0
AT1G30790	0	0	0	0	0	0	0	0	0
AT1G30795	0	0	0	0	0	0	0	0	0
AT1G30800	0	0	0	0	0	0	0	0	0
AT1G30810	729	848	1095	292	398	610	572	624	765
AT1G30814	0	0	0	0	0	0	0	0	0
AT1G30820	3402	5955	5662	699	3689	4625	3709	4018	2773
AT1G30825	464	616	622	204	579	482	485	559	416
AT1G30840	366	431	610	142	302	133	258	241	331
AT1G30845	124	241	160	24	143	108	122	165	95
AT1G30850	7	0	18	7	12	29	0	32	10
AT1G30860	25	22	101	20	51	50	21	51	40
AT1G30870	206	402	327	87	132	109	219	210	204
AT1G30880	1334	1734	1408	610	1393	1379	1172	1064	1239
AT1G30890	379	542	561	80	633	703	377	445	252
AT1G30900	366	462	620	69	327	289	230	314	261
AT1G30910	584	566	563	94	505	514	515	413	414
AT1G30920	0	0	0	0	6	0	0	2	0
AT1G30925	0	0	0	0	0	0	0	0	0
AT1G30930	0	0	0	0	0	0	0	0	0
AT1G30950	1	0	33	0	0	0	0	1	4
AT1G30960	149	290	330	51	105	131	135	143	173
AT1G30970	901	1259	1271	395	771	1013	1072	1219	910
AT1G30972	0	0	0	0	0	0	0	0	0
AT1G30974	0	0	0	0	0	0	0	0	0
AT1G30990	7	30	24	10	1	2	17	7	10
AT1G31000	0	0	0	0	0	0	0	0	0
AT1G31010	102	251	195	36	156	169	120	128	99
AT1G31020	487	759	753	84	588	435	568	409	347
AT1G31040	57	77	105	31	176	199	108	109	115
AT1G31050	299	372	428	103	168	340	174	233	216
AT1G31070	969	1983	2203	404	934	919	986	1181	912
AT1G31080	0	0	0	0	0	0	0	0	0
AT1G31090	0	0	0	0	0	0	0	0	0
AT1G31095	10	8	74	0	2	45	23	4	1
AT1G31120	289	698	671	146	541	386	742	482	422
AT1G31130	1715	3121	2534	528	1978	1741	1538	1756	1397
AT1G31140	4	0	0	0	0	0	7	0	1
AT1G31150	357	343	486	85	263	360	390	394	270
AT1G31160	434	816	489	98	510	696	430	604	366
AT1G31163	0	0	0	0	0	0	0	0	0
AT1G31170	587	699	690	256	456	400	417	468	592
AT1G31175	137	303	269	69	211	280	317	213	219
AT1G31180	1633	2421	2762	834	1738	2243	1946	1835	1786
AT1G31190	1443	1529	1868	406	1442	1219	1082	1127	986
AT1G31200	51	82	107	6	23	25	47	42	37
AT1G31220	251	314	251	51	201	279	192	261	238
AT1G31230	1539	2166	2408	508	1394	1632	1396	1495	1270
AT1G31240	10	22	39	12	9	12	7	2	22
AT1G31243	0	0	5	7	5	0	3	4	0
AT1G31250	0	0	0	0	0	0	0	0	0
AT1G31255	0	0	0	0	0	0	0	0	0
AT1G31260	0	0	0	0	0	0	0	0	0
AT1G31270	8	4	4	0	0	0	0	0	0
AT1G31280	359	787	849	314	443	855	546	763	727
AT1G31290	73	52	148	31	94	74	107	64	201
AT1G31300	1174	1950	1631	251	1169	1170	1094	1054	697
AT1G31310	187	242	476	286	198	325	170	211	379
AT1G31320	104	104	141	7	25	17	81	111	50
AT1G31330	39531	51874	55586	25724	59176	55130	42277	42809	35007
AT1G31335	186	213	252	82	305	266	146	222	269
AT1G31340	729	1271	1005	374	904	842	675	761	647
AT1G31350	689	509	744	313	516	705	470	471	382
AT1G31360	429	490	458	169	472	567	444	416	330
AT1G31370	0	0	0	0	0	0	0	0	0
AT1G31380	0	0	0	0	0	0	0	0	0
AT1G31390	0	0	0	0	0	0	0	0	0
AT1G31400	0	0	0	0	0	0	0	0	0
AT1G31410	553	663	1000	265	510	647	562	627	517
AT1G31420	3342	5352	5354	979	3556	3933	3941	4132	2838
AT1G31430	115	111	175	33	123	141	73	160	95
AT1G31440	886	1117	1286	337	763	933	628	791	520
AT1G31450	0	0	0	0	0	0	0	0	0
AT1G31460	132	153	165	19	179	261	140	82	119
AT1G31470	144	172	180	54	127	73	103	89	130
AT1G31480	497	827	835	193	557	908	677	640	513
AT1G31490	5	14	32	0	0	2	7	3	14
AT1G31500	238	466	340	76	328	448	363	337	219
AT1G31510	0	0	0	0	0	0	0	0	0
AT1G31520	0	0	0	0	0	0	0	0	0
AT1G31530	0	0	0	0	0	0	0	0	0
AT1G31540	1536	2119	2651	439	1176	1934	1273	1283	1193
AT1G31550	163	305	267	62	263	161	175	101	257
AT1G31555	0	0	0	0	0	0	0	0	0
AT1G31580	6212	10383	8318	1667	4545	4927	3171	5748	5572
AT1G31600	808	891	992	206	931	615	801	986	513
AT1G31620	0	0	0	0	0	0	0	0	0
AT1G31630	0	0	0	0	0	0	0	0	0
AT1G31640	0	0	0	0	0	0	0	0	0
AT1G31650	1182	1812	1908	426	1257	1318	1156	1261	957
AT1G31660	656	895	918	192	554	721	532	667	508
AT1G31670	0	0	0	0	0	0	0	0	0
AT1G31690	96	123	182	18	147	66	92	11	64
AT1G31710	744	721	1102	327	468	716	513	397	649
AT1G31720	36	23	94	10	35	29	31	30	63
AT1G31730	1903	3096	3667	976	2051	3317	2776	2657	2323
AT1G31740	0	0	0	0	0	0	0	0	0
AT1G31750	13	26	11	18	10	7	13	1	16
AT1G31760	115	99	203	19	150	161	88	172	106
AT1G31770	554	923	1111	275	312	712	575	461	405
AT1G31772	1	0	4	8	0	0	6	10	0
AT1G31780	493	1016	994	314	833	894	801	627	728
AT1G31790	142	147	26	26	38	54	89	90	90
AT1G31800	2060	2547	2139	385	2193	1880	1737	2190	1310
AT1G31810	648	958	1041	246	777	836	688	798	549
AT1G31812	13784	15298	21315	8209	12308	16099	11537	11976	14361
AT1G31814	159	374	277	55	80	270	173	242	104
AT1G31817	415	670	730	152	461	506	381	425	330
AT1G31820	184	227	227	9	161	204	232	172	113
AT1G31830	379	838	821	98	483	596	521	656	457
AT1G31835	114	72	221	26	209	120	153	164	59
AT1G31840	54	71	78	15	33	29	70	62	3
AT1G31850	1080	1500	1779	282	1375	1390	1118	1067	1126
AT1G31860	902	1587	1272	269	703	747	1042	697	615
AT1G31870	485	849	1005	212	559	834	582	551	426
AT1G31880	64	81	39	34	41	101	11	59	65
AT1G31885	32	59	14	6	26	9	26	27	17
AT1G31910	4761	7914	8710	2068	5572	6887	5336	5308	5462
AT1G31920	611	653	588	204	387	434	339	264	223
AT1G31930	2172	2762	3179	1097	1792	2769	1826	1791	2137
AT1G31940	256	240	511	89	265	281	193	279	213
AT1G31950	363	458	476	74	118	228	192	139	264
AT1G31960	0	0	0	0	0	0	0	0	0
AT1G31970	3868	4575	5344	1700	3327	3781	2922	2821	2945
AT1G31990	0	0	35	0	3	1	0	0	0
AT1G32000	0	0	0	0	0	0	0	0	0
AT1G32010	0	0	0	0	0	0	0	0	0
AT1G32020	0	0	0	0	0	0	0	0	0
AT1G32030	0	0	0	0	0	0	0	0	0
AT1G32050	3133	4499	4169	764	3599	3229	3097	3815	2510
AT1G32060	19201	18161	22634	9695	15200	16336	13742	13536	13844
AT1G32070	1924	2110	2479	647	1878	1835	1381	1607	1488
AT1G32080	6903	9809	8258	1793	5816	5193	6796	6751	4361
AT1G32090	519	892	551	228	695	566	724	576	511
AT1G32100	191	437	424	100	225	366	195	219	252
AT1G32120	56	95	84	45	104	74	20	131	110
AT1G32127	110	295	227	51	57	124	149	168	168
AT1G32130	3508	3942	5372	2512	2654	3047	2686	2201	3457
AT1G32140	0	0	0	0	0	0	0	0	0
AT1G32150	512	560	802	146	495	595	516	481	441
AT1G32160	1011	1475	1128	213	1159	1054	1122	1002	743
AT1G32170	720	1132	865	283	731	749	659	638	691
AT1G32180	0	0	0	1	7	0	0	0	1
AT1G32190	419	452	520	248	290	415	558	243	428
AT1G32200	2588	3113	3138	958	3103	2810	2807	2426	2233
AT1G32210	763	1470	947	292	712	848	838	864	782
AT1G32220	2060	2165	2353	684	1692	1772	1767	1625	1585
AT1G32225	0	0	0	0	0	0	0	0	0
AT1G32230	8012	10480	11914	2685	7606	8846	8208	7686	5930
AT1G32240	175	375	309	82	202	259	160	203	123
AT1G32250	0	0	0	0	0	0	0	0	0
AT1G32260	151	277	317	131	189	334	205	174	304
AT1G32270	3	21	35	8	21	38	6	1	21
AT1G32280	0	0	0	0	0	0	0	0	0
AT1G32300	0	0	0	0	0	0	0	0	0
AT1G32310	179	322	227	52	258	143	212	220	185
AT1G32320	0	0	0	0	0	0	0	0	0
AT1G32330	274	347	384	46	241	239	152	182	168
AT1G32337	0	0	0	0	0	0	0	0	0
AT1G32340	740	1028	902	307	715	761	662	623	661
AT1G32350	12	28	26	1	14	0	3	0	18
AT1G32360	1185	1112	1618	678	881	1196	963	973	1467
AT1G32361	0	0	0	0	0	0	0	0	0
AT1G32370	265	273	350	82	311	306	196	176	187
AT1G32375	0	2	1	0	4	0	2	0	4
AT1G32380	431	768	477	110	457	400	444	427	346
AT1G32400	3968	5648	5799	892	3825	4031	3748	3619	2622
AT1G32410	598	500	887	249	716	510	503	519	592
AT1G32415	110	274	159	41	175	140	149	179	127
AT1G32420	0	0	0	0	0	0	0	0	0
AT1G32430	0	0	0	0	0	0	0	0	0
AT1G32440	2643	2867	3827	1424	1855	2361	2554	2352	2076
AT1G32450	6986	6020	9620	2252	3507	5166	5243	2734	4958
AT1G32460	1329	1259	1251	580	1363	1354	1344	896	1054
AT1G32470	6777	6286	7076	1710	5780	5214	4815	4811	3807
AT1G32480	0	0	0	0	0	0	0	0	0
AT1G32490	1952	2972	3356	1073	1800	2768	1853	1873	1985
AT1G32500	2123	3204	2718	823	2250	2026	1859	1761	1776
AT1G32510	13	4	0	0	1	0	0	0	1
AT1G32520	257	290	233	59	117	93	189	245	97
